"rooms","bathroom","square_meters","lift","terrace","neighborhood","square_meters_price","price","housing type"
3,2,121,1,1,"Gràcia",12.33,1300,"flat"
3,2,91,0,0,"Sarria-Sant Gervasi",13.76,1200,"flat"
3,1,82,1,0,"Sants-Montjuïc",11.34,900,"flat"
1,2,45,1,0,"Ciutat Vella",18.36,950,"flat"
2,1,66,1,0,"Sants-Montjuïc",15.52,850,"flat"
3,1,59,0,1,"Gràcia",11.67,750,"flat"
2,1,40,1,0,"Sarria-Sant Gervasi",21.46,990,"flat"
3,2,119,1,0,"Eixample",10.38,1110,"flat"
3,1,59,0,1,"Horta- Guinardo",17.44,1175,"flat"
2,1,41,1,1,"Ciutat Vella",19.24,900,"attic"
3,1,140,1,1,"Les Corts",16.23,2500,"flat"
2,1,72,1,1,"Sants-Montjuïc",15.36,1050,"flat"
1,1,55,0,0,"Ciutat Vella",12.76,850,"flat"
2,1,83,1,0,"Ciutat Vella",13.31,1000,"flat"
3,2,177,1,0,"Gràcia",10.35,1900,"flat"
3,1,58,1,0,"Eixample",15.31,953,"flat"
2,2,105,1,0,"Horta- Guinardo",11.55,1200,"flat"
4,2,89,0,0,"Ciutat Vella",11.73,980,"flat"
4,2,81,1,0,"Eixample",19.07,1800,"attic"
2,1,76,1,0,"Les Corts",13.66,900,"flat"
1,1,57,1,1,"Sarria-Sant Gervasi",15.41,850,"flat"
2,2,61,0,1,"Gràcia",15.66,895,"flat"
1,1,43,1,0,"Ciutat Vella",16.98,740,"flat"
2,1,92,0,0,"Sarria-Sant Gervasi",9.21,900,"flat"
3,1,57,1,0,"Eixample",11.88,655,"flat"
3,2,86,0,1,"Eixample",13.32,1200,"flat"
4,2,90,1,0,"Sant Martí",23.17,1890,"flat"
2,1,65,1,0,"Eixample",14.83,830,"flat"
1,1,50,1,0,"Ciutat Vella",22.07,1021,"flat"
2,1,72,1,1,"Les Corts",13.93,1095,"flat"
3,2,83,1,0,"Nou Barris",19.64,1500,"flat"
3,2,132,1,0,"Eixample",26.39,2900,"flat"
2,1,93,1,1,"Sants-Montjuïc",36.88,3600,"flat"
3,1,64,0,0,"Gràcia",12.94,1000,"flat"
1,1,45,0,0,"Horta- Guinardo",15.3,1400,"flat"
2,1,37,0,0,"Gràcia",18.11,680,"flat"
3,1,73,1,0,"Eixample",15.3,1150,"flat"
3,2,88,1,0,"Sants-Montjuïc",11.4,1100,"flat"
2,1,63,0,0,"Horta- Guinardo",12.43,780,"flat"
4,2,133,1,0,"Nou Barris",11.39,1600,"flat"
1,1,41,0,1,"Sant Martí",23.3,995,"attic"
2,1,66,1,1,"Ciutat Vella",15.05,950,"flat"
2,1,47,1,0,"Eixample",15.44,825,"flat"
2,1,74,0,0,"Eixample",13.93,1080,"flat"
2,2,90,1,0,"Sants-Montjuïc",12.9,1090,"flat"
2,1,57,1,0,"Eixample",15.39,900,"flat"
3,1,69,1,0,"Eixample",12.27,950,"flat"
1,1,43,0,0,"Sarria-Sant Gervasi",19.28,850,"flat"
3,1,67,0,0,"Eixample",12.98,825,"flat"
2,3,75,0,0,"Nou Barris",15.13,990,"flat"
3,1,63,1,0,"Gràcia",32.54,2500,"apartment"
2,1,54,0,0,"Sant Martí",25.72,1290,"flat"
3,2,84,1,0,"Horta- Guinardo",11.88,950,"flat"
3,2,82,0,0,"Sant Martí",40.2,3343,"apartment"
4,2,82,0,0,"Eixample",9.53,900,"flat"
1,1,25,1,1,"Ciutat Vella",27.84,735,"attic"
2,1,64,1,0,"Eixample",15.3,890,"flat"
2,1,57,0,0,"Eixample",11.14,650,"flat"
3,1,106,1,0,"Sarria-Sant Gervasi",10.42,1050,"flat"
3,2,87,0,0,"Eixample",25.94,2000,"flat"
2,3,72,1,0,"Ciutat Vella",19.36,1459,"flat"
4,2,127,1,0,"Nou Barris",8.48,1000,"flat"
4,1,103,0,1,"Sarria-Sant Gervasi",11.26,1300,"flat"
2,1,86,1,0,"Sant Martí",14.09,1037,"flat"
2,1,53,1,0,"Eixample",20.64,1050,"flat"
3,2,82,1,0,"Sarria-Sant Gervasi",13.56,1250,"flat"
2,1,32,0,0,"Les Corts",28.92,1050,"apartment"
4,1,273,1,0,"Sarria-Sant Gervasi",19.79,5500,"attic"
2,2,126,1,1,"Eixample",16.9,2000,"flat"
3,2,141,1,0,"Sarria-Sant Gervasi",12.63,1633,"flat"
4,2,154,1,0,"Sarria-Sant Gervasi",17.44,2500,"flat"
1,1,26,0,0,"Eixample",23.24,650,"flat"
2,2,107,0,0,"Sant Martí",20.31,1850,"flat"
3,2,84,1,0,"Eixample",14.66,1200,"flat"
2,1,55,0,1,"Gràcia",15.67,1028,"flat"
3,2,85,0,0,"Nou Barris",10.32,950,"flat"
1,1,55,0,0,"Sarria-Sant Gervasi",19.6,950,"flat"
1,1,62,0,0,"Sant Martí",32.37,1938,"apartment"
3,2,91,1,0,"Les Corts",10.91,990,"flat"
3,1,99,1,1,"Ciutat Vella",12.51,1100,"flat"
4,3,120,0,0,"Sarria-Sant Gervasi",12.16,1520,"flat"
1,1,105,0,1,"Eixample",7.74,850,"flat"
3,2,86,0,1,"Sarria-Sant Gervasi",14.13,1100,"flat"
2,2,86,0,0,"Ciutat Vella",14.64,1100,"flat"
1,1,64,1,0,"Eixample",15.34,1100,"flat"
4,2,97,1,0,"Horta- Guinardo",12.91,1150,"flat"
3,1,76,1,0,"Eixample",15.3,793,"flat"
2,1,69,0,0,"Les Corts",43.6,3479,"apartment"
2,2,95,1,0,"Eixample",16.51,1600,"flat"
3,2,101,1,0,"Sarria-Sant Gervasi",13.04,1250,"flat"
3,2,115,1,0,"Gràcia",15.3,2000,"flat"
3,1,64,1,1,"Eixample",11.14,813,"flat"
4,2,82,1,1,"Sants-Montjuïc",15.94,1400,"flat"
3,1,45,0,0,"Sarria-Sant Gervasi",15.62,850,"flat"
4,1,91,0,0,"Sarria-Sant Gervasi",11.11,900,"flat"
1,1,41,0,0,"Ciutat Vella",17.28,760,"flat"
2,1,61,1,1,"Sarria-Sant Gervasi",12,800,"flat"
2,1,47,0,0,"Sant Andreu",15.3,800,"flat"
3,1,69,1,0,"Sant Martí",15.74,1100,"flat"
4,2,104,0,0,"Gràcia",12.37,1300,"flat"
3,2,123,0,0,"Ciutat Vella",15.3,1300,"flat"
2,2,172,0,0,"Sarria-Sant Gervasi",11.78,2000,"flat"
3,2,114,1,0,"Sarria-Sant Gervasi",11.29,1300,"flat"
3,1,82,1,0,"Sarria-Sant Gervasi",12.72,975,"flat"
2,1,75,1,0,"Ciutat Vella",16.61,1100,"flat"
2,2,94,1,0,"Sant Andreu",12.46,1100,"flat"
2,2,65,1,0,"Sarria-Sant Gervasi",15.3,1500,"apartment"
1,1,52,0,0,"Eixample",12.4,640,"flat"
1,1,73,1,0,"Gràcia",36.69,1500,"flat"
2,1,65,0,0,"Gràcia",12.65,775,"flat"
2,1,63,1,0,"Sarria-Sant Gervasi",15.29,900,"flat"
4,2,91,0,0,"Gràcia",10.75,1000,"flat"
3,3,142,1,1,"Eixample",15.81,2700,"flat"
1,1,81,1,1,"Ciutat Vella",16.39,1220,"apartment"
3,2,121,1,0,"Gràcia",12.25,1700,"flat"
1,1,36,0,0,"Eixample",28.91,1076,"apartment"
3,1,94,0,0,"Ciutat Vella",10.79,994,"flat"
4,2,80,1,0,"Sarria-Sant Gervasi",15.56,1180,"flat"
2,1,70,1,0,"Eixample",11.78,750,"flat"
3,2,88,0,0,"Eixample",11.18,1080,"flat"
2,2,47,0,0,"Sant Martí",39.77,1815,"apartment"
2,1,60,1,0,"Gràcia",14.28,845,"flat"
4,2,127,0,0,"Les Corts",22.16,2500,"flat"
4,2,76,1,0,"Sarria-Sant Gervasi",14.77,1200,"flat"
4,2,243,1,1,"Ciutat Vella",25.42,5500,"flat"
2,1,56,0,1,"Les Corts",14.09,780,"flat"
3,2,76,1,1,"Eixample",15.79,1100,"flat"
2,1,46,1,0,"Ciutat Vella",15.3,900,"flat"
3,1,56,0,0,"Eixample",20.62,1100,"flat"
2,1,54,1,0,"Gràcia",14.78,850,"flat"
2,1,85,0,0,"Eixample",12.92,974,"flat"
3,1,74,0,0,"Sarria-Sant Gervasi",51.59,3668,"apartment"
1,1,55,1,1,"Ciutat Vella",17.65,900,"flat"
2,2,117,1,0,"Sants-Montjuïc",12.49,1350,"flat"
1,1,80,1,0,"Eixample",11.82,1080,"flat"
2,1,50,1,0,"Sant Martí",17.25,900,"flat"
3,1,64,0,0,"Eixample",13.92,925,"flat"
3,2,110,1,1,"Sarria-Sant Gervasi",13.39,1580,"flat"
3,2,80,1,1,"Ciutat Vella",13.7,1050,"flat"
2,1,58,1,0,"Sant Martí",16.1,950,"flat"
2,1,66,0,0,"Gràcia",14.66,950,"flat"
1,1,43,0,0,"Eixample",15.89,700,"flat"
3,1,90,1,0,"Sants-Montjuïc",12.37,1000,"flat"
4,2,163,0,0,"Sant Martí",11.5,1900,"flat"
3,1,63,1,0,"Sants-Montjuïc",11.74,775,"flat"
3,1,81,1,0,"Sants-Montjuïc",11.02,899,"flat"
2,2,85,1,0,"Sarria-Sant Gervasi",16.55,1500,"flat"
4,3,211,1,0,"Les Corts",19.14,4500,"flat"
4,2,100,0,0,"Ciutat Vella",11.61,1200,"apartment"
2,1,63,0,0,"Sarria-Sant Gervasi",12.1,850,"attic"
1,1,35,0,0,"Sants-Montjuïc",21.95,700,"apartment"
2,1,57,0,0,"Ciutat Vella",15.3,650,"flat"
4,1,84,0,0,"Eixample",13.16,1219,"flat"
2,1,61,0,0,"Sarria-Sant Gervasi",15.41,890,"flat"
1,1,28,0,0,"Sant Martí",21.33,600,"flat"
4,3,137,1,1,"Ciutat Vella",22.25,3200,"flat"
2,1,56,1,0,"Les Corts",17.57,950,"flat"
2,1,73,0,0,"Sants-Montjuïc",11.26,950,"flat"
4,2,98,1,1,"Sant Martí",8.95,920,"flat"
1,1,54,1,0,"Les Corts",13.64,700,"studio"
2,1,51,1,0,"Les Corts",15.3,1050,"flat"
2,1,66,0,0,"Sarria-Sant Gervasi",18.05,1070,"flat"
1,1,38,0,0,"Sants-Montjuïc",18.01,750,"flat"
1,1,84,1,0,"Sarria-Sant Gervasi",12.96,1100,"flat"
3,1,94,1,0,"Eixample",9.92,995,"attic"
3,3,73,1,0,"Sarria-Sant Gervasi",15.59,1350,"flat"
4,2,139,0,0,"Ciutat Vella",11.78,1732,"flat"
1,1,49,0,0,"Nou Barris",19.8,868,"flat"
2,2,108,1,1,"Eixample",14.48,1700,"apartment"
2,1,59,1,0,"Les Corts",17.78,1020,"flat"
2,2,84,1,1,"Gràcia",15.3,1488,"attic"
1,1,58,0,0,"Nou Barris",30.14,1800,"apartment"
3,2,69,1,0,"Sant Martí",18.03,1190,"flat"
1,1,43,1,0,"Eixample",20.6,825,"flat"
1,1,54,1,1,"Horta- Guinardo",17.17,832,"flat"
3,2,67,0,0,"Gràcia",11.4,850,"flat"
3,1,79,1,0,"Gràcia",12.32,980,"flat"
4,3,201,1,0,"Sant Martí",12.03,2400,"flat"
4,1,99,1,1,"Sarria-Sant Gervasi",10.89,920,"flat"
2,2,121,1,0,"Ciutat Vella",14.6,1550,"flat"
4,2,91,1,0,"Sarria-Sant Gervasi",13.19,1100,"flat"
3,2,139,1,0,"Sant Andreu",11.75,1750,"flat"
4,2,97,1,1,"Eixample",15.3,1800,"flat"
4,2,88,1,1,"Horta- Guinardo",11.42,1020,"flat"
3,2,129,1,0,"Eixample",19.07,2300,"flat"
3,2,110,0,0,"Sarria-Sant Gervasi",15.3,900,"flat"
4,3,180,1,1,"Sant Andreu",14.69,3000,"attic"
1,1,39,0,0,"Ciutat Vella",18.3,775,"flat"
3,1,87,1,1,"Sarria-Sant Gervasi",13.75,1180,"flat"
4,3,138,1,1,"Ciutat Vella",18.8,2900,"flat"
2,2,73,1,1,"Sarria-Sant Gervasi",12.38,1130,"flat"
4,2,116,0,1,"Ciutat Vella",12.55,1395,"flat"
1,1,49,1,0,"Nou Barris",21.05,995,"flat"
2,1,73,1,1,"Ciutat Vella",15.64,990,"flat"
2,1,45,1,0,"Sarria-Sant Gervasi",14.94,710,"flat"
2,1,51,0,0,"Les Corts",13.36,750,"flat"
2,1,56,1,0,"Sants-Montjuïc",11.13,727,"flat"
2,1,73,1,0,"Sants-Montjuïc",17.7,1500,"flat"
3,2,98,1,0,"Eixample",12.78,1200,"flat"
3,1,130,1,1,"Gràcia",12.28,1700,"flat"
3,2,82,1,0,"Ciutat Vella",14.16,1085,"flat"
1,1,44,1,0,"Ciutat Vella",13.75,650,"flat"
4,1,88,1,1,"Les Corts",12.63,1050,"flat"
2,1,55,1,0,"Ciutat Vella",15.44,990,"flat"
2,1,71,1,0,"Sarria-Sant Gervasi",13.33,860,"flat"
2,1,67,1,0,"Sarria-Sant Gervasi",23.22,1400,"flat"
3,1,64,1,0,"Les Corts",13.53,800,"flat"
3,1,73,1,1,"Eixample",16.69,1200,"flat"
2,1,74,0,0,"Gràcia",11.3,750,"flat"
2,2,80,1,1,"Ciutat Vella",31.98,2250,"flat"
3,1,99,1,1,"Nou Barris",13.06,1200,"flat"
2,1,50,0,0,"Eixample",23.81,1385,"flat"
3,1,66,1,1,"Eixample",15.26,1100,"flat"
5,2,73,1,0,"Les Corts",10.77,1100,"flat"
2,1,62,1,0,"Sarria-Sant Gervasi",15.45,995,"flat"
5,3,129,0,0,"Ciutat Vella",11.5,1750,"flat"
3,1,92,1,0,"Eixample",15.34,1300,"flat"
2,1,74,1,0,"Sants-Montjuïc",17.74,1500,"flat"
3,1,84,1,0,"Eixample",14.13,1100,"flat"
1,1,41,1,0,"Horta- Guinardo",21.51,1000,"flat"
3,2,84,1,1,"Ciutat Vella",14.6,1250,"flat"
1,1,43,1,1,"Eixample",18.67,750,"flat"
2,1,86,1,1,"Sarria-Sant Gervasi",12.48,1100,"flat"
3,1,64,1,0,"Gràcia",14.05,850,"flat"
4,3,186,1,0,"Sarria-Sant Gervasi",22.56,4000,"flat"
1,1,64,1,1,"Ciutat Vella",13.77,895,"apartment"
1,1,48,0,0,"Gràcia",15.3,800,"flat"
3,1,104,1,0,"Eixample",10.7,1100,"flat"
2,1,54,0,0,"Eixample",13.15,750,"flat"
3,2,141,0,1,"Sant Martí",10.94,1300,"flat"
1,1,45,0,0,"Sarria-Sant Gervasi",38.64,1797,"apartment"
2,1,64,0,0,"Eixample",44.33,2482,"apartment"
3,2,93,1,0,"Sants-Montjuïc",12.27,1100,"flat"
5,3,226,1,0,"Les Corts",15.23,4000,"apartment"
1,1,51,1,1,"Eixample",17.83,900,"flat"
2,1,41,0,1,"Sarria-Sant Gervasi",25.52,995,"attic"
2,1,56,0,1,"Eixample",18.16,1015,"flat"
1,1,65,1,0,"Eixample",28.67,1800,"apartment"
2,1,48,0,0,"Ciutat Vella",15.48,647,"flat"
2,1,50,0,1,"Gràcia",12.33,625,"flat"
1,1,48,1,0,"Eixample",20.64,1140,"flat"
4,2,90,1,1,"Sant Martí",14.77,1400,"flat"
2,1,63,1,0,"Les Corts",10.9,765,"flat"
4,3,488,1,0,"Sant Martí",33.79,15000,"apartment"
2,1,59,1,0,"Horta- Guinardo",15.99,850,"flat"
4,2,78,0,0,"Eixample",9.95,900,"flat"
3,2,98,1,0,"Sants-Montjuïc",14.64,1400,"flat"
2,2,97,0,0,"Eixample",27.22,2600,"flat"
2,1,60,1,0,"Gràcia",18.69,995,"flat"
2,1,63,1,0,"Sarria-Sant Gervasi",14.83,990,"flat"
2,1,52,1,0,"Sarria-Sant Gervasi",27.19,1450,"apartment"
1,1,37,0,0,"Eixample",14.04,600,"studio"
1,1,73,1,0,"Eixample",15.3,740,"flat"
2,1,37,0,0,"Sant Martí",40.1,1650,"apartment"
2,2,65,1,1,"Sants-Montjuïc",19.9,1331,"flat"
2,1,59,1,0,"Eixample",23.06,1450,"flat"
4,2,82,0,0,"Sant Martí",11.91,1150,"flat"
2,2,154,1,0,"Ciutat Vella",18.99,2750,"flat"
2,2,79,1,0,"Sarria-Sant Gervasi",18.52,1600,"attic"
1,1,51,1,0,"Gràcia",15.54,800,"flat"
3,1,82,0,0,"Sarria-Sant Gervasi",10.3,800,"flat"
2,1,47,1,0,"Ciutat Vella",17.81,785,"flat"
1,1,45,1,0,"Horta- Guinardo",20.08,995,"flat"
3,2,79,0,0,"Eixample",37.15,2760,"apartment"
1,1,60,0,0,"Sarria-Sant Gervasi",15.3,750,"flat"
2,1,73,1,0,"Gràcia",18.14,1200,"apartment"
4,2,76,1,0,"Sant Andreu",11.85,950,"flat"
2,2,120,1,1,"Sarria-Sant Gervasi",14,1500,"flat"
4,2,125,1,0,"Eixample",12.99,1725,"flat"
3,2,172,1,0,"Horta- Guinardo",6,1000,"flat"
1,1,63,1,0,"Eixample",14.16,1000,"flat"
1,1,53,1,0,"Les Corts",18.93,890,"flat"
3,1,87,0,0,"Sarria-Sant Gervasi",11.57,950,"flat"
3,1,56,1,0,"Ciutat Vella",14.88,850,"flat"
2,1,68,1,0,"Sant Andreu",10.71,750,"flat"
5,4,106,1,0,"Eixample",15.38,1800,"flat"
3,2,82,1,1,"Sants-Montjuïc",14.08,1200,"flat"
3,2,147,1,0,"Eixample",20.5,2750,"flat"
1,1,51,1,0,"Eixample",15.71,860,"flat"
3,2,79,1,0,"Eixample",15.73,1200,"flat"
3,3,173,1,1,"Sarria-Sant Gervasi",14.2,2500,"flat"
2,1,73,0,0,"Horta- Guinardo",15.96,1250,"flat"
4,1,145,1,0,"Sants-Montjuïc",9.24,1300,"flat"
3,2,82,1,1,"Eixample",15.38,1350,"attic"
4,3,73,1,0,"Ciutat Vella",27.33,4000,"flat"
4,1,111,1,1,"Sarria-Sant Gervasi",10.33,1150,"flat"
3,2,109,1,0,"Horta- Guinardo",12.2,1297,"flat"
1,1,42,1,1,"Sarria-Sant Gervasi",19.54,750,"flat"
2,2,67,0,0,"Sarria-Sant Gervasi",16.53,950,"flat"
2,1,66,1,0,"Nou Barris",19.19,1250,"flat"
2,1,55,1,0,"Sarria-Sant Gervasi",13.8,750,"flat"
1,1,35,0,0,"Horta- Guinardo",19.11,650,"flat"
3,2,73,1,1,"Ciutat Vella",12.65,900,"flat"
3,1,52,1,0,"Eixample",28.46,1500,"flat"
1,1,32,0,0,"Horta- Guinardo",20.49,625,"apartment"
1,1,42,1,0,"Gràcia",18.6,775,"flat"
1,1,27,1,1,"Eixample",29.7,735,"attic"
3,1,70,1,0,"Gràcia",12.53,950,"flat"
3,1,65,0,0,"Gràcia",19.15,1250,"flat"
3,2,94,0,0,"Sarria-Sant Gervasi",21.2,1950,"apartment"
1,1,48,0,0,"Les Corts",54.27,2469,"apartment"
2,1,59,1,0,"Les Corts",13.17,770,"flat"
3,2,173,1,0,"Horta- Guinardo",9.48,1600,"flat"
2,1,65,0,0,"Les Corts",13.72,1000,"flat"
3,2,73,0,0,"Ciutat Vella",58.32,6738,"apartment"
2,1,61,1,0,"Nou Barris",15.37,975,"flat"
1,1,68,0,1,"Eixample",72.92,4606,"apartment"
4,2,141,1,0,"Sarria-Sant Gervasi",9.81,1420,"flat"
2,1,66,0,0,"Eixample",12.54,800,"flat"
2,1,63,1,1,"Sarria-Sant Gervasi",32.78,2000,"attic"
2,1,56,1,0,"Ciutat Vella",13.11,820,"flat"
2,2,76,0,0,"Sants-Montjuïc",20.91,1550,"flat"
3,1,67,1,0,"Horta- Guinardo",18.5,1280,"flat"
3,2,79,1,0,"Ciutat Vella",14.05,1100,"flat"
2,1,85,1,0,"Les Corts",12,1125,"flat"
2,1,91,1,0,"Ciutat Vella",8.91,875,"flat"
4,3,162,1,1,"Sarria-Sant Gervasi",20.15,2800,"flat"
4,3,201,1,1,"Ciutat Vella",22.02,5000,"flat"
5,2,226,0,1,"Ciutat Vella",12.41,2800,"flat"
2,1,55,1,1,"Ciutat Vella",13.82,695,"apartment"
1,1,49,1,0,"Eixample",15.06,750,"studio"
1,1,29,0,0,"Les Corts",30.65,900,"apartment"
2,1,81,1,0,"Ciutat Vella",14.17,1100,"flat"
2,1,73,1,0,"Les Corts",21.18,1595,"attic"
4,2,117,1,0,"Ciutat Vella",11.21,1350,"flat"
1,1,55,1,1,"Sarria-Sant Gervasi",28.55,1800,"flat"
1,1,57,1,1,"Eixample",15.3,1150,"apartment"
2,2,111,1,0,"Gràcia",11.19,1350,"flat"
3,1,65,1,0,"Sarria-Sant Gervasi",15.16,850,"flat"
1,1,51,1,1,"Eixample",15.85,799,"flat"
2,2,107,1,1,"Eixample",20.45,2150,"attic"
3,2,89,1,0,"Sant Martí",11.93,1030,"flat"
2,1,69,1,0,"Sant Martí",15.3,850,"flat"
2,1,62,1,0,"Gràcia",12.92,750,"flat"
5,2,108,1,1,"Ciutat Vella",11.27,1200,"flat"
3,2,95,1,0,"Eixample",10.29,950,"flat"
2,1,46,1,0,"Ciutat Vella",16.2,770,"flat"
2,1,72,1,0,"Ciutat Vella",15.3,890,"flat"
3,2,95,0,0,"Les Corts",12.4,1150,"flat"
1,1,45,0,0,"Les Corts",18.92,800,"flat"
2,1,82,1,1,"Sarria-Sant Gervasi",26.01,2500,"attic"
3,2,85,1,1,"Sarria-Sant Gervasi",17.07,1675,"apartment"
5,1,209,1,1,"Sarria-Sant Gervasi",16.55,3300,"flat"
2,2,73,1,1,"Sants-Montjuïc",38.22,3500,"attic"
5,2,148,1,1,"Eixample",8.87,1375,"flat"
2,2,63,1,1,"Sarria-Sant Gervasi",22.56,1450,"flat"
2,1,64,0,0,"Sarria-Sant Gervasi",40.64,2652,"apartment"
1,1,73,1,0,"Eixample",17.17,1272,"apartment"
3,2,89,1,0,"Sarria-Sant Gervasi",15.3,1350,"flat"
3,1,123,1,1,"Sant Martí",11.75,1350,"flat"
2,2,109,1,0,"Ciutat Vella",22.96,2200,"flat"
2,1,69,1,0,"Eixample",16.69,1100,"flat"
3,2,104,0,1,"Eixample",15.3,1500,"flat"
3,1,57,1,0,"Sants-Montjuïc",15.43,770,"flat"
2,1,37,0,0,"Eixample",43.7,1650,"apartment"
3,1,101,1,0,"Sant Andreu",10.08,1000,"flat"
2,2,85,1,0,"Eixample",11.18,890,"flat"
4,2,140,0,0,"Sant Martí",9.07,1211,"apartment"
3,1,68,1,0,"Sants-Montjuïc",12.01,900,"flat"
3,1,74,1,0,"Sant Martí",16.07,1220,"flat"
2,1,52,1,0,"Horta- Guinardo",16.5,980,"flat"
2,1,54,1,0,"Eixample",17.34,825,"flat"
2,1,50,0,1,"Sants-Montjuïc",17.1,750,"flat"
1,1,50,0,0,"Sant Martí",14.5,745,"flat"
2,2,70,1,0,"Eixample",15.3,982,"flat"
5,3,176,1,0,"Eixample",14.15,2500,"flat"
3,1,96,0,0,"Eixample",11.74,1020,"flat"
2,2,68,1,0,"Horta- Guinardo",15.4,1200,"flat"
3,1,77,1,0,"Sarria-Sant Gervasi",10.81,900,"flat"
4,2,100,1,1,"Les Corts",13.59,1400,"flat"
2,1,64,1,0,"Sarria-Sant Gervasi",13.92,900,"flat"
1,1,38,1,1,"Sant Andreu",15.4,700,"flat"
1,1,57,1,0,"Les Corts",15.3,950,"flat"
3,2,201,1,0,"Sant Andreu",14.13,2750,"flat"
2,1,45,0,0,"Sant Martí",16.56,700,"flat"
3,1,64,1,0,"Ciutat Vella",13.23,850,"flat"
3,1,71,1,0,"Sant Martí",11.98,850,"flat"
3,1,65,1,0,"Eixample",11.11,800,"flat"
2,2,78,1,1,"Gràcia",24.04,1800,"flat"
2,2,129,1,1,"Horta- Guinardo",15.28,1800,"attic"
2,1,54,1,0,"Eixample",11.52,700,"flat"
2,2,79,1,0,"Ciutat Vella",12.26,990,"flat"
1,1,82,0,0,"Ciutat Vella",14.7,1080,"flat"
1,1,18,1,0,"Sant Martí",25.89,425,"flat"
2,2,72,1,0,"Ciutat Vella",16.69,1090,"flat"
2,1,77,1,0,"Sarria-Sant Gervasi",13.87,1050,"flat"
2,1,62,1,0,"Eixample",20.41,1172,"flat"
2,1,67,0,0,"Les Corts",12.8,890,"flat"
2,1,60,1,0,"Eixample",24.1,1600,"flat"
3,2,100,0,0,"Eixample",19.18,1995,"apartment"
2,2,95,1,0,"Sarria-Sant Gervasi",19.8,1850,"flat"
2,1,69,0,0,"Les Corts",13.44,825,"flat"
2,2,87,1,0,"Horta- Guinardo",17.25,1600,"apartment"
2,1,49,0,1,"Sarria-Sant Gervasi",19.67,990,"attic"
3,1,61,0,0,"Horta- Guinardo",13.91,825,"flat"
4,2,131,1,1,"Gràcia",8.91,1375,"flat"
3,2,148,1,0,"Eixample",17.13,2500,"attic"
2,1,71,1,0,"Eixample",13.61,890,"flat"
2,1,76,1,1,"Sants-Montjuïc",19.17,1300,"flat"
2,1,62,1,1,"Eixample",13.93,800,"flat"
2,1,81,1,0,"Eixample",13.09,950,"flat"
2,1,50,0,0,"Eixample",14.38,750,"apartment"
2,1,72,1,0,"Ciutat Vella",16.08,1125,"apartment"
1,1,37,0,0,"Sarria-Sant Gervasi",39,1400,"apartment"
1,1,35,0,0,"Horta- Guinardo",18.1,645,"flat"
2,1,55,0,0,"Les Corts",15.3,757,"studio"
2,1,57,0,0,"Sarria-Sant Gervasi",37.82,2000,"apartment"
3,1,90,0,0,"Sarria-Sant Gervasi",12.5,1080,"flat"
2,2,84,1,0,"Eixample",15.3,1200,"flat"
3,1,64,1,1,"Les Corts",11.76,780,"flat"
4,2,92,0,1,"Eixample",13.58,1300,"flat"
2,1,80,0,0,"Eixample",15.63,1080,"flat"
3,3,213,1,0,"Eixample",17.27,3500,"apartment"
3,1,76,1,0,"Horta- Guinardo",12.24,1100,"flat"
1,1,45,1,0,"Sants-Montjuïc",16.1,800,"flat"
4,1,84,1,0,"Ciutat Vella",13.64,1250,"flat"
5,2,142,1,1,"Sarria-Sant Gervasi",13.36,1950,"flat"
3,2,156,1,1,"Eixample",10.97,1529,"flat"
4,2,85,1,1,"Eixample",14.17,1300,"flat"
2,1,45,1,0,"Ciutat Vella",18.68,887,"flat"
4,1,70,1,1,"Ciutat Vella",13.57,1000,"flat"
3,1,81,1,0,"Sant Martí",10.09,990,"flat"
2,1,43,1,0,"Sarria-Sant Gervasi",23.26,1100,"flat"
3,1,81,1,0,"Horta- Guinardo",12.03,980,"flat"
3,2,123,1,0,"Gràcia",23.1,2700,"flat"
3,2,73,1,0,"Eixample",10.52,1150,"flat"
3,3,112,1,0,"Sants-Montjuïc",15.3,2700,"flat"
2,1,86,1,1,"Nou Barris",20.63,1800,"flat"
3,1,79,1,0,"Eixample",14.17,1150,"flat"
1,1,44,1,0,"Eixample",16.7,825,"attic"
3,2,108,1,1,"Sarria-Sant Gervasi",51.64,6000,"flat"
2,1,72,1,0,"Eixample",12.02,895,"flat"
3,1,190,1,0,"Eixample",15.5,2995,"flat"
2,1,76,1,0,"Sarria-Sant Gervasi",9.89,775,"flat"
4,1,83,1,0,"Ciutat Vella",15.25,1200,"apartment"
3,2,90,1,1,"Ciutat Vella",14.46,1250,"flat"
3,1,52,0,1,"Eixample",15.57,820,"flat"
3,1,65,0,1,"Ciutat Vella",15.3,800,"flat"
1,1,46,1,0,"Gràcia",16.21,800,"flat"
1,1,68,1,0,"Sarria-Sant Gervasi",11.37,695,"studio"
2,1,69,0,0,"Ciutat Vella",22.37,1438,"flat"
3,1,86,1,0,"Sarria-Sant Gervasi",11.11,960,"flat"
3,2,92,1,0,"Sarria-Sant Gervasi",15.3,2300,"apartment"
2,1,55,0,0,"Eixample",23.39,1190,"flat"
2,1,70,1,0,"Sarria-Sant Gervasi",12.27,805,"flat"
3,3,162,1,1,"Sarria-Sant Gervasi",16.84,2700,"flat"
4,3,208,1,0,"Eixample",19.9,4000,"flat"
3,2,98,1,0,"Gràcia",14.54,1600,"flat"
